INPUT:image_left	INPUT:image_right	INPUT:query	INPUT:source_left	INPUT:source_right	OUTPUT:result	CONFIDENCE:result	GOLDEN:result	
https://storage.mds.yandex.net/get-mturk/67555/504c5c5b-ffc9-4215-9c9b-8ac9711059f7.png	https://storage.mds.yandex.net/get-mturk/168599/7ed8c5b9-2ef3-4e34-9c4c-008986a68825.png	nehs d [ehufle минска	https://www.HoliDay.by/countries/Egypt/hurgada/tours/iz-minska	http://www.travel.otzyv.by/kurorty/hurghada/tury/	snd	74.39%		
https://storage.mds.yandex.net/get-mturk/44037/505fc43f-4eac-4a0d-8348-72b15fea07a5.png	https://storage.mds.yandex.net/get-mturk/55141/ccc08ce3-68ae-45fc-8356-f944bf3a41eb.png	инвентарь программиста 2019	http://my-it-notes.com/2019/04/programming-interview-2019/	https://comprost.ru/komplektuiushchie/sborka-pc/vybor-ofisnogo-kompiutera-2019	snd	96.18%		
https://storage.mds.yandex.net/get-mturk/135075/786f80ca-7c73-48c3-bcbf-a85476a09c55.png	https://storage.mds.yandex.net/get-mturk/64113/9c7fe0da-bf86-4260-bd83-27721c0f3e8c.png	почта gmail вход	https://gmail.com/	http://hsl.guru/gmail-com-pochta-vhod-v-gugl-pochtu/	snd	90.12%		
https://storage.mds.yandex.net/get-mturk/34220/c0576da7-f9a7-49f0-a721-f7e38ce0885a.png	https://storage.mds.yandex.net/get-mturk/108096/9fcef3cd-51b5-4e46-83a0-8aa3ad55f103.png	косметиста	https://irecommend.ru/users/kosmetista?page=5	https://www.facebook.com/Kosmetista.ru	snd	68.69%		
https://storage.mds.yandex.net/get-mturk/67428/4f21d55e-cd42-4882-b567-0e01272d355c.png	https://storage.mds.yandex.net/get-mturk/114967/bbf66c1f-9079-4b86-9e95-834593ee5eb4.png	Пенсионерам скидки	https://npfrate.ru/knowledgebase/skidki-pensioneram.html	https://www.sellvoyage.ru/deshevye-aviabilety-pensioneram/	fst	88.69%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/139042/e6da2654-dc6a-4ba1-9f91-e1f2f4bd8f7e.png	инвентарь программиста 2019	https://geekhacker.ru/sborka-igrovogo-pk/	https://www.network-inventory-advisor.com/best-hardware-inventory-software.html	snd	91.79%		
https://storage.mds.yandex.net/get-mturk/62493/8a8d3bc7-7031-4867-9ec1-a6657063b9a5.png	https://storage.mds.yandex.net/get-mturk/150625/2b37b810-2204-43ff-b2b4-392c566ff391.png	Пенсионерам скидки	https://ipipip.ru/%D0%9B%D1%8C%D0%B3%D0%BE%D1%82%D1%8B_%D0%BF%D0%B5%D0%BD%D1%81%D0%B8%D0%BE%D0%BD%D0%B5%D1%80%D0%B0%D0%BC/	https://ToShop.ru/actions.aspx?Select=Pensioner	snd	98.49%		
https://storage.mds.yandex.net/get-mturk/476213/e5cf1e5e-eff3-4ead-bee5-9bafaa3c7a31.png	https://storage.mds.yandex.net/get-mturk/100555/2d19e5a0-f57f-4aa6-9d0d-693fb88d3e2f.png	почта gmail вход	https://www.google.ru/mail/help/work.html	https://yandex.ru/local/events/90733	snd	100.00%	snd	
https://storage.mds.yandex.net/get-mturk/51636/3383c043-2859-4f33-8f59-0a1f1e05789d.png	https://storage.mds.yandex.net/get-mturk/243965/1f54c938-d682-4681-afe9-62d8cc32f4b8.png	asus m5a78l-m lx3 обзор	https://www.youtube.com/watch?v=SHNhrzysfFc	https://www.onlinetrade.ru/catalogue/materinskie_platy-c340/asus/fullreviews/materinskaya_plata_asus_m5a78l_m_lx3_am3_microatx-159664-r8265.html	snd	75.43%		
https://storage.mds.yandex.net/get-mturk/33284/be8eacc5-9e81-4ee3-9be7-7a70831356c9.png	https://storage.mds.yandex.net/get-mturk/43447/43e36dc4-1765-40f8-bad0-1d54853f775d.png	почта gmail вход	https://ru.wikipedia.org/wiki/Gmail	https://www.gmail.com/mail/help/intl/ru/about.html?de	snd	97.30%		
https://storage.mds.yandex.net/get-mturk/243965/ceedd8c1-4a34-40d1-982e-4aeb9580b02b.png	https://storage.mds.yandex.net/get-mturk/36745/c61e44fb-01b4-4383-979d-a1ab14a34fa3.png	меновазин инструкция по применению для чего применяется	https://womanadvice.ru/ot-chego-pomogaet-menovazin-i-kak-ego-pravilno-primenyat	https://yandex.ru/health/pills/product/menovazin-12738	fst	81.03%		
https://storage.mds.yandex.net/get-mturk/23304/b7d7c1e3-dc67-48e5-8df6-19cba37754ae.png	https://storage.mds.yandex.net/get-mturk/56180/5b41698d-360e-45cb-aca3-2a5499c9667e.png	косметиста	http://irecommend.ru/users/kosmetista?page=1	https://m.kosmetista.ru/index/page6/	fst	65.02%		
https://storage.mds.yandex.net/get-mturk/33284/5ea3287a-56bb-465f-865f-84db08e82ae4.png	https://storage.mds.yandex.net/get-mturk/767103/567d3c25-4728-46fa-8ef0-af5ec43a503c.png	инвентарь программиста 2019	https://videosmile.ru/lessons/read/gotovyie-sborki-kompyuterov-dlya-rabotyi-s-video-i-grafikoy-200419.html	https://g2019.su/den-programmista-v-rossii/	snd	86.44%		
https://storage.mds.yandex.net/get-mturk/23210/75a35dd8-d6a0-4125-8a74-ca4c17a75a59.png	https://storage.mds.yandex.net/get-mturk/15921/f53ca806-df09-4fe2-99f4-f3902b191deb.png	samsung galaxy watch и samsung galaxy watch active	https://lvvid.net/w/samsung+galaxy+watch+active+review	http://www.akclip.com/clip-samsung-watch-samsung-galaxy-watch-vs-galaxy-wat_zsCVpuNPAtUQ	fst	50.27%		
https://storage.mds.yandex.net/get-mturk/55848/2a135fb5-0a2f-4077-b776-80154edf6dc4.png	https://storage.mds.yandex.net/get-mturk/57914/b089563b-aefe-449f-b1a5-24507aa37a3e.png	asus m5a78l-m lx3 обзор	https://sidex.ru/obzor.php?id=137302	https://naobzorah.ru/motherboard/asus_m5a78l-m_lx3	snd	95.21%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/34220/ef1db5e9-6cce-463f-8758-e4faa0f1ed73.png	samsung galaxy watch и samsung galaxy watch active	https://www.samsung.com/ru/wearables/galaxy-watch-active-r500/SM-R500NZSASER/	https://www.mvideo.ru/products/smart-chasy-samsung-galaxy-watch-active-sm-r500-nezhnaya-pudra-30043073	fst	91.19%		
https://storage.mds.yandex.net/get-mturk/38409/bc734dc5-37f2-48d5-bfd2-a455ba0cdd95.png	https://storage.mds.yandex.net/get-mturk/40190/f4b62983-1911-43aa-a855-7e2bcb43cb67.png	вороний холм вов	https://rp-wow.ru/events/4054.html	http://www.headwow.ru/?quest=163	fst	81.08%		
https://storage.mds.yandex.net/get-mturk/68142/45c4c147-0b4a-4e5b-a78e-78edbb440855.png	https://storage.mds.yandex.net/get-mturk/44037/a08d5e3a-5c39-4e18-8f22-e0166ebf4d66.png	Пенсионерам скидки	http://csm-yar.ru/pensioneram.html	https://yakapitalist.ru/finansy/socialnye-lgoty-pensioneram/	fst	87.40%		
https://storage.mds.yandex.net/get-mturk/14636/0a86afac-cbd3-48e5-8106-242d16a7ab67.png	https://storage.mds.yandex.net/get-mturk/36745/6f1096d7-091f-44c1-a7da-7d265479854f.png	почта gmail вход	https://e.mail.ru/login	https://www.google.com/intl/ru/gmail/about/for-work/	snd	75.43%		
https://storage.mds.yandex.net/get-mturk/15206/f03c94c8-e4a9-4394-9937-123fe958cced.png	https://storage.mds.yandex.net/get-mturk/55848/2a135fb5-0a2f-4077-b776-80154edf6dc4.png	asus m5a78l-m lx3 обзор	http://www.testfreaks.ru/motherboards/asus-m5a78l-m-lx3/	https://sidex.ru/obzor.php?id=137302	snd	97.29%		
https://storage.mds.yandex.net/get-mturk/898483/2e3dfcaf-9756-456d-be9e-0b0aff9aa946.png	https://storage.mds.yandex.net/get-mturk/145915/6a814dbd-e441-4f15-8b34-2e6d6b196b3c.png	вороний холм вов	https://cata.wowroad.info/?item=60935	https://tv-soyuz.ru/news/na-voroney-gore-ustanovili-krest-v-pamyat-o-vov	fst	84.43%		
https://storage.mds.yandex.net/get-mturk/38409/bc734dc5-37f2-48d5-bfd2-a455ba0cdd95.png	https://storage.mds.yandex.net/get-mturk/34220/3dde56bc-4d75-41dd-baa5-e3b8b7de3f9f.png	вороний холм вов	https://rp-wow.ru/events/4054.html	https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%8C%D1%8F_%D0%B3%D0%BE%D1%80%D0%B0	snd	92.65%		
https://storage.mds.yandex.net/get-mturk/22497/8545928d-8871-4bd1-a2e7-0a3d81cee17f.png	https://storage.mds.yandex.net/get-mturk/40190/f4b62983-1911-43aa-a855-7e2bcb43cb67.png	вороний холм вов	https://www.BiblioFond.ru/view.aspx?id=800894	http://www.headwow.ru/?quest=163	fst	97.79%		
https://storage.mds.yandex.net/get-mturk/33284/be8eacc5-9e81-4ee3-9be7-7a70831356c9.png	https://storage.mds.yandex.net/get-mturk/100555/2d19e5a0-f57f-4aa6-9d0d-693fb88d3e2f.png	почта gmail вход	https://ru.wikipedia.org/wiki/Gmail	https://yandex.ru/local/events/90733	snd	59.30%		
https://storage.mds.yandex.net/get-mturk/153360/27d4a08c-8b7c-4ae6-8ad1-e0043b826e2a.png	https://storage.mds.yandex.net/get-mturk/30140/6d22a7fc-891b-409b-bce8-ee13e05d93e5.png	вороний холм вов	http://wow.blizzwiki.ru/index.php?title=%D0%A1%D1%83%D0%BC%D0%B5%D1%80%D0%B5%D1%87%D0%BD%D1%8B%D0%B9_%D0%BB%D0%B5%D1%81_(%D0%B4%D0%BE%D1%81%D1%82%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5)	https://db.rising-gods.de/?object=108	fst	97.63%		
https://storage.mds.yandex.net/get-mturk/153360/27d4a08c-8b7c-4ae6-8ad1-e0043b826e2a.png	https://storage.mds.yandex.net/get-mturk/22497/8545928d-8871-4bd1-a2e7-0a3d81cee17f.png	вороний холм вов	http://wow.blizzwiki.ru/index.php?title=%D0%A1%D1%83%D0%BC%D0%B5%D1%80%D0%B5%D1%87%D0%BD%D1%8B%D0%B9_%D0%BB%D0%B5%D1%81_(%D0%B4%D0%BE%D1%81%D1%82%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5)	https://www.BiblioFond.ru/view.aspx?id=800894	fst	91.19%		
https://storage.mds.yandex.net/get-mturk/135075/786f80ca-7c73-48c3-bcbf-a85476a09c55.png	https://storage.mds.yandex.net/get-mturk/476213/e5cf1e5e-eff3-4ead-bee5-9bafaa3c7a31.png	почта gmail вход	https://gmail.com/	https://www.google.ru/mail/help/work.html	snd	56.82%		
https://storage.mds.yandex.net/get-mturk/67555/1fe568fc-d08b-48d9-8f65-3a20dbb12cff.png	https://storage.mds.yandex.net/get-mturk/398779/380d6c74-8e65-4c91-99bf-1c67fb6c5581.png	nehs d [ehufle минска	https://LeTour.by/tury-v-hurgadu.html	https://www.holiday.by/countries/Egypt/hurgada/tours	snd	63.29%		
https://storage.mds.yandex.net/get-mturk/23304/b7d7c1e3-dc67-48e5-8df6-19cba37754ae.png	https://storage.mds.yandex.net/get-mturk/476213/665e2c09-61a7-4f9a-890a-7f40d08f7982.png	косметиста	http://irecommend.ru/users/kosmetista?page=1	http://canofwormsru.blogspot.com/2014/02/blog-post_22.html	snd	85.95%		
https://storage.mds.yandex.net/get-mturk/15206/f03c94c8-e4a9-4394-9937-123fe958cced.png	https://storage.mds.yandex.net/get-mturk/243965/1f54c938-d682-4681-afe9-62d8cc32f4b8.png	asus m5a78l-m lx3 обзор	http://www.testfreaks.ru/motherboards/asus-m5a78l-m-lx3/	https://www.onlinetrade.ru/catalogue/materinskie_platy-c340/asus/fullreviews/materinskaya_plata_asus_m5a78l_m_lx3_am3_microatx-159664-r8265.html	fst	68.78%		
https://storage.mds.yandex.net/get-mturk/23442/e8a47c1e-04eb-4af9-9aaf-38e29ccb1d59.png	https://storage.mds.yandex.net/get-mturk/55848/2a135fb5-0a2f-4077-b776-80154edf6dc4.png	asus m5a78l-m lx3 обзор	https://www.nix.ru/autocatalog/motherboards_asustek/ASUS-M5A78L-M-LX3-RTL-SocketAM3-plus-AMD-760G-PCI-E-plus-SVGA-plus-GbLAN-SATA-RAID-MicroATX-2DDR3_139673.html	https://sidex.ru/obzor.php?id=137302	fst	92.28%		
https://storage.mds.yandex.net/get-mturk/43447/43e36dc4-1765-40f8-bad0-1d54853f775d.png	https://storage.mds.yandex.net/get-mturk/64113/9c7fe0da-bf86-4260-bd83-27721c0f3e8c.png	почта gmail вход	https://www.gmail.com/mail/help/intl/ru/about.html?de	http://hsl.guru/gmail-com-pochta-vhod-v-gugl-pochtu/	eq	50.76%		
https://storage.mds.yandex.net/get-mturk/44037/a08d5e3a-5c39-4e18-8f22-e0166ebf4d66.png	https://storage.mds.yandex.net/get-mturk/36745/b23ce02c-258d-4a24-885b-19800e3a48a4.png	Пенсионерам скидки	https://yakapitalist.ru/finansy/socialnye-lgoty-pensioneram/	https://yaroslavl.buranrussia.ru/pensioneram-skidka/	snd	63.51%		
https://storage.mds.yandex.net/get-mturk/64113/342a791e-ff46-4b93-86b6-807f1db10863.png	https://storage.mds.yandex.net/get-mturk/26798/1f9e31a7-f76d-46af-a825-13af6c206a0d.png	меновазин инструкция по применению для чего применяется	https://dolgojit.net/menovazin.php	https://sovets.net/13178-menovazin-instrukciya-po-primeneniyu.html	fst	70.65%		
https://storage.mds.yandex.net/get-mturk/51636/3383c043-2859-4f33-8f59-0a1f1e05789d.png	https://storage.mds.yandex.net/get-mturk/57914/b089563b-aefe-449f-b1a5-24507aa37a3e.png	asus m5a78l-m lx3 обзор	https://www.youtube.com/watch?v=SHNhrzysfFc	https://naobzorah.ru/motherboard/asus_m5a78l-m_lx3	fst	92.03%		
https://storage.mds.yandex.net/get-mturk/129249/fdf05d31-6f1c-4747-8f6e-a107c9f2332d.png	https://storage.mds.yandex.net/get-mturk/57289/beb3ea70-5946-4a16-8b16-b6b30bb915f1.png	косметиста	https://zen.yandex.ru/kosmetista.ru	https://www.facebook.com/kosmetista.ru	snd	97.38%		
https://storage.mds.yandex.net/get-mturk/40311/b56eac80-68a3-4500-8d58-22ca03cd21a5.png	https://storage.mds.yandex.net/get-mturk/25542/bb103b2b-8981-482d-b7c7-192634f94561.png	nehs d [ehufle минска	https://belturizm.by/poisk-tura/tury-v-egipet/khurgada/	https://www.bgoperator.ru/price.shtml?action=price&tid=211&flt=100410000047&flt2=100510397261	snd	85.95%		
https://storage.mds.yandex.net/get-mturk/52137/bb2d9f3f-2580-4bb2-af94-617d94ab2b24.png	https://storage.mds.yandex.net/get-mturk/57914/b089563b-aefe-449f-b1a5-24507aa37a3e.png	asus m5a78l-m lx3 обзор	https://www.citilink.ru/catalog/computers_and_notebooks/parts/motherboards/695156/obzory/	https://naobzorah.ru/motherboard/asus_m5a78l-m_lx3	fst	46.62%		
https://storage.mds.yandex.net/get-mturk/68142/45c4c147-0b4a-4e5b-a78e-78edbb440855.png	https://storage.mds.yandex.net/get-mturk/62493/498c7889-ef83-4053-b828-33794b403383.png	Пенсионерам скидки	http://csm-yar.ru/pensioneram.html	https://globuss24.ru/qa/magazin-delaet-pensioneram-skidku-na-opredelennoe-kolicestvo-procentov-ot	fst	87.40%		
https://storage.mds.yandex.net/get-mturk/477630/5c85a4f8-de84-4176-adf1-967d36db9e81.png	https://storage.mds.yandex.net/get-mturk/34220/ef1db5e9-6cce-463f-8758-e4faa0f1ed73.png	samsung galaxy watch и samsung galaxy watch active	https://csvid.net/w/samsung+galaxy+watch+active	https://www.mvideo.ru/products/smart-chasy-samsung-galaxy-watch-active-sm-r500-nezhnaya-pudra-30043073	fst	79.08%		
https://storage.mds.yandex.net/get-mturk/15206/f03c94c8-e4a9-4394-9937-123fe958cced.png	https://storage.mds.yandex.net/get-mturk/57914/b089563b-aefe-449f-b1a5-24507aa37a3e.png	asus m5a78l-m lx3 обзор	http://www.testfreaks.ru/motherboards/asus-m5a78l-m-lx3/	https://naobzorah.ru/motherboard/asus_m5a78l-m_lx3	snd	57.14%		
https://storage.mds.yandex.net/get-mturk/64007/1a546672-797c-4a68-a3df-6d9a88b14323.png	https://storage.mds.yandex.net/get-mturk/369523/57137af2-afd0-41f2-ad9f-36cc478e233a.png	мазь вишневского	https://womane.ru/balzam-vishnevskogo-instrukciya-primeneniya-lechenie-boleznej-vospalenij-travm.html	https://russian7.ru/post/maz-vishnevskogo-kakoy-vred-ona-mozhet/	fst	70.62%		
https://storage.mds.yandex.net/get-mturk/67555/1fe568fc-d08b-48d9-8f65-3a20dbb12cff.png	https://storage.mds.yandex.net/get-mturk/65951/4747ae14-34eb-4eb3-9a0d-3f12250a7ea3.png	nehs d [ehufle минска	https://LeTour.by/tury-v-hurgadu.html	https://www.tez-tour.com/region.html?regionId=5734	fst	51.39%		
https://storage.mds.yandex.net/get-mturk/67428/4f21d55e-cd42-4882-b567-0e01272d355c.png	https://storage.mds.yandex.net/get-mturk/39194/84fec103-0b12-4d04-9848-bd9f69fac3d0.png	Пенсионерам скидки	https://npfrate.ru/knowledgebase/skidki-pensioneram.html	https://lgotypro.ru/lgoty-pensioneram-v-jaroslavskoj-oblasti/	snd	68.32%		
https://storage.mds.yandex.net/get-mturk/22497/e0f7fc6d-0c8e-44e6-8f7c-79f1d32817d5.png	https://storage.mds.yandex.net/get-mturk/23210/75a35dd8-d6a0-4125-8a74-ca4c17a75a59.png	samsung galaxy watch и samsung galaxy watch active	https://mobile-review.com/news/opublikovan-predpolagaemyj-oblik-samsung-galaxy-watch-active-2	https://lvvid.net/w/samsung+galaxy+watch+active+review	snd	72.53%		
https://storage.mds.yandex.net/get-mturk/67428/f027cf89-6724-4867-b873-9d86b4c5079b.png	https://storage.mds.yandex.net/get-mturk/36745/72561ba8-ffbc-44b6-b5e4-0e327c039cad.png	samsung galaxy watch и samsung galaxy watch active	https://market.yandex.ru/product--chasy-samsung-galaxy-watch-active/413265633/reviews	https://keddr.com/2019/07/v-set-slili-ofitsialnyie-renderyi-samsung-galaxy-note10-i-galaxy-watch-active-2/	fst	79.08%		
https://storage.mds.yandex.net/get-mturk/53208/d76a9e0d-f0d2-4c18-965d-b0f297fee5c5.png	https://storage.mds.yandex.net/get-mturk/38409/bc734dc5-37f2-48d5-bfd2-a455ba0cdd95.png	вороний холм вов	https://cata.wowroad.info/?item=32313	https://rp-wow.ru/events/4054.html	fst	79.08%		
https://storage.mds.yandex.net/get-mturk/27366/3458078d-4da2-4873-a779-2f2d872d6751.png	https://storage.mds.yandex.net/get-mturk/476213/d4959547-01a4-4b36-92fb-ff86dbe5ad6c.png	меновазин инструкция по применению для чего применяется	https://proartrit.ru/menovazin-instruktsiya-po-primeneniyu/	https://medside.ru/menovazin	snd	98.23%		
https://storage.mds.yandex.net/get-mturk/43447/43e36dc4-1765-40f8-bad0-1d54853f775d.png	https://storage.mds.yandex.net/get-mturk/40252/0484c549-193e-437e-88bc-5fb92cb13686.png	почта gmail вход	https://www.gmail.com/mail/help/intl/ru/about.html?de	http://pc4me.ru/3122.html	fst	79.89%		
https://storage.mds.yandex.net/get-mturk/68142/de78bb6c-f918-4fb3-8111-bf02042eec28.png	https://storage.mds.yandex.net/get-mturk/176892/d082349e-19db-4025-be4b-ce1209439877.png	мазь вишневского	https://uplady.ru/zdorove/poleznye-sredstva/ot-chego-pomogaet-dlya-chego-primenyaetsya-maz-vishnevskogo-sostav-primenenie-analogi.html	https://www.obozrevatel.com/health/lekarstva/maz-vishnevskogo.htm	snd	78.94%		
https://storage.mds.yandex.net/get-mturk/65951/4747ae14-34eb-4eb3-9a0d-3f12250a7ea3.png	https://storage.mds.yandex.net/get-mturk/55559/f0edd529-f807-4a68-b892-c5602dc86fb2.png	nehs d [ehufle минска	https://www.tez-tour.com/region.html?regionId=5734	https://www.relax.by/gds/turagentstva/hurgada/minsk/	snd	79.98%		
https://storage.mds.yandex.net/get-mturk/40190/c832619f-6c8c-4948-90d3-474ba0433e97.png	https://storage.mds.yandex.net/get-mturk/398779/380d6c74-8e65-4c91-99bf-1c67fb6c5581.png	nehs d [ehufle минска	https://intercity.by/tours/list/country/turkey/	https://www.holiday.by/countries/Egypt/hurgada/tours	snd	97.29%		
https://storage.mds.yandex.net/get-mturk/200217/d3a4750b-27e9-43e6-86c6-e9ad24894139.png	https://storage.mds.yandex.net/get-mturk/68142/45c4c147-0b4a-4e5b-a78e-78edbb440855.png	Пенсионерам скидки	http://yaroslavl.incred.ru/vkladi/pensionnie/	http://csm-yar.ru/pensioneram.html	snd	95.35%		
https://storage.mds.yandex.net/get-mturk/64929/476349ed-710e-4cb9-80e4-7e1ad8c9e7f5.png	https://storage.mds.yandex.net/get-mturk/369523/57137af2-afd0-41f2-ad9f-36cc478e233a.png	мазь вишневского	https://medside.ru/maz-vishnevskogo	https://russian7.ru/post/maz-vishnevskogo-kakoy-vred-ona-mozhet/	fst	94.02%		
https://storage.mds.yandex.net/get-mturk/204494/7244e804-f465-48ef-bad2-57e1cf249389.png	https://storage.mds.yandex.net/get-mturk/129249/fdf05d31-6f1c-4747-8f6e-a107c9f2332d.png	косметиста	http://luckykosmetista.blogspot.com/	https://zen.yandex.ru/kosmetista.ru	fst	96.10%		
https://storage.mds.yandex.net/get-mturk/200217/d3a4750b-27e9-43e6-86c6-e9ad24894139.png	https://storage.mds.yandex.net/get-mturk/36745/b23ce02c-258d-4a24-885b-19800e3a48a4.png	Пенсионерам скидки	http://yaroslavl.incred.ru/vkladi/pensionnie/	https://yaroslavl.buranrussia.ru/pensioneram-skidka/	fst	46.62%		
https://storage.mds.yandex.net/get-mturk/243965/ceedd8c1-4a34-40d1-982e-4aeb9580b02b.png	https://storage.mds.yandex.net/get-mturk/15935/cff21d2a-96d6-48ca-a1d7-60fb1e8613aa.png	меновазин инструкция по применению для чего применяется	https://womanadvice.ru/ot-chego-pomogaet-menovazin-i-kak-ego-pravilno-primenyat	https://simptom-lechenie.ru/menovazin-instrukciya-po-primeneniyu.html	snd	97.08%		
https://storage.mds.yandex.net/get-mturk/43447/43e36dc4-1765-40f8-bad0-1d54853f775d.png	https://storage.mds.yandex.net/get-mturk/476213/e5cf1e5e-eff3-4ead-bee5-9bafaa3c7a31.png	почта gmail вход	https://www.gmail.com/mail/help/intl/ru/about.html?de	https://www.google.ru/mail/help/work.html	fst	93.22%		
https://storage.mds.yandex.net/get-mturk/153360/27d4a08c-8b7c-4ae6-8ad1-e0043b826e2a.png	https://storage.mds.yandex.net/get-mturk/898483/2e3dfcaf-9756-456d-be9e-0b0aff9aa946.png	вороний холм вов	http://wow.blizzwiki.ru/index.php?title=%D0%A1%D1%83%D0%BC%D0%B5%D1%80%D0%B5%D1%87%D0%BD%D1%8B%D0%B9_%D0%BB%D0%B5%D1%81_(%D0%B4%D0%BE%D1%81%D1%82%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5)	https://cata.wowroad.info/?item=60935	snd	76.06%		
https://storage.mds.yandex.net/get-mturk/15206/f03c94c8-e4a9-4394-9937-123fe958cced.png	https://storage.mds.yandex.net/get-mturk/55848/a141d9e1-d667-41e1-a7c0-75a42f37dd5d.png	asus m5a78l-m lx3 обзор	http://www.testfreaks.ru/motherboards/asus-m5a78l-m-lx3/	https://market.yandex.ru/product--materinskaia-plata-asus-m5a78l-m-lx3/7867662/spec	snd	91.57%		
https://storage.mds.yandex.net/get-mturk/898483/2e3dfcaf-9756-456d-be9e-0b0aff9aa946.png	https://storage.mds.yandex.net/get-mturk/34220/3dde56bc-4d75-41dd-baa5-e3b8b7de3f9f.png	вороний холм вов	https://cata.wowroad.info/?item=60935	https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%8C%D1%8F_%D0%B3%D0%BE%D1%80%D0%B0	fst	54.76%		
https://storage.mds.yandex.net/get-mturk/51762/e74aea81-b3ef-46fd-aae8-30ef84c4c617.png	https://storage.mds.yandex.net/get-mturk/43447/90cb82de-27b4-48a6-85f0-c49c0f80695a.png	календарь дежурств пожарной охраны 2019 год	https://pressa.tv/foto/86590-novyy-kalendar-ot-avstraliyskih-pozharnyh-na-2019-god.html	https://fireguys.ru/grafik_karaulov/grafik-karaulov-na-2019-god-knizhnyi-format.html	snd	96.40%		
https://storage.mds.yandex.net/get-mturk/29516/c843b337-deff-47a6-bfce-b77cc5848bbb.png	https://storage.mds.yandex.net/get-mturk/40252/0484c549-193e-437e-88bc-5fb92cb13686.png	почта gmail вход	https://apps.apple.com/ru/app/gmail-%D0%BF%D0%BE%D1%87%D1%82%D0%B0-%D0%BE%D1%82-google/id422689480	http://pc4me.ru/3122.html	fst	91.61%		
https://storage.mds.yandex.net/get-mturk/30140/6d22a7fc-891b-409b-bce8-ee13e05d93e5.png	https://storage.mds.yandex.net/get-mturk/38409/bc734dc5-37f2-48d5-bfd2-a455ba0cdd95.png	вороний холм вов	https://db.rising-gods.de/?object=108	https://rp-wow.ru/events/4054.html	snd	72.53%		
https://storage.mds.yandex.net/get-mturk/55848/a141d9e1-d667-41e1-a7c0-75a42f37dd5d.png	https://storage.mds.yandex.net/get-mturk/57914/b089563b-aefe-449f-b1a5-24507aa37a3e.png	asus m5a78l-m lx3 обзор	https://market.yandex.ru/product--materinskaia-plata-asus-m5a78l-m-lx3/7867662/spec	https://naobzorah.ru/motherboard/asus_m5a78l-m_lx3	snd	86.05%		
https://storage.mds.yandex.net/get-mturk/53927/2e176ef5-771b-4419-a663-94ba32dc6bed.png	https://storage.mds.yandex.net/get-mturk/51762/e74aea81-b3ef-46fd-aae8-30ef84c4c617.png	календарь дежурств пожарной охраны 2019 год	https://vk.com/topic-31039380_30240965	https://pressa.tv/foto/86590-novyy-kalendar-ot-avstraliyskih-pozharnyh-na-2019-god.html	fst	77.80%		
https://storage.mds.yandex.net/get-mturk/14636/0a86afac-cbd3-48e5-8106-242d16a7ab67.png	https://storage.mds.yandex.net/get-mturk/40252/0484c549-193e-437e-88bc-5fb92cb13686.png	почта gmail вход	https://e.mail.ru/login	http://pc4me.ru/3122.html	snd	99.66%		
https://storage.mds.yandex.net/get-mturk/36745/6f1096d7-091f-44c1-a7da-7d265479854f.png	https://storage.mds.yandex.net/get-mturk/135075/786f80ca-7c73-48c3-bcbf-a85476a09c55.png	почта gmail вход	https://www.google.com/intl/ru/gmail/about/for-work/	https://gmail.com/	snd	74.02%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/164189/b954145c-9523-4e3e-933d-ba4bda4fbcba.png	календарь дежурств пожарной охраны 2019 год	https://pikabu.ru/story/avtraliyskie_pozharnyie_vyipustili_kalendar_na_2019_6211315	https://namvd.ru/grafik-dezhurstv-mchs-na-god-kak-sostavit-grafik-smennosti/	snd	97.84%		
https://storage.mds.yandex.net/get-mturk/34220/ef1db5e9-6cce-463f-8758-e4faa0f1ed73.png	https://storage.mds.yandex.net/get-mturk/36745/72561ba8-ffbc-44b6-b5e4-0e327c039cad.png	samsung galaxy watch и samsung galaxy watch active	https://www.mvideo.ru/products/smart-chasy-samsung-galaxy-watch-active-sm-r500-nezhnaya-pudra-30043073	https://keddr.com/2019/07/v-set-slili-ofitsialnyie-renderyi-samsung-galaxy-note10-i-galaxy-watch-active-2/	fst	85.03%		
