INPUT:id	INPUT:text	OUTPUT:label	ASSIGNMENT:worker_id	ASSIGNMENT:assignment_id
262	"Идеальные слова от счастливого холостяка.  Интeрeсные коммeнты под видеo с сильными словами от холoстяка - что не коммент, то плачь души ) Читаю, и понимаю, как мне повезло. Все что эти ребята поняли к 40 годам, я каким то шестым чувством, понимал в 25. И минула меня эта участь ужасная и не заработал кучу невpозов. Правда, эти ребята, которые прошли через все эти жернова (а некоторые и спились с горя, умерли еще до сорокета, R.I.P.), изрядно мне по молодости набили оскомину своими ""умными"" эпитетами относительно ""неправильности"" моей политики по отношению к связям с женщинами. А теперь они понимают что она правильная :) Правда, после того как жизнь хорошо дала веслом по горбу (впрочем, иных горбатых только могила исправляет).  А тем паче правильна эта политика, о которой и холостяк из видео говорит, в нашем, Российском матри@рXальном обществе, где мужчина сведен в ноль, 80% разводов и в подавляющее большинство по инициативе женщин.  Но что сказать.. у ребят которыми движет по жизни их известный орган на букву Х.., разум отключается, поэтому они и проходят через адовы жернова матри@pXальной системы. Не сумев разглядеть ту женщину которую выбирают, да в принципе и выбирают они по своему подобию (принцип Трисмегиста - ""Подобное к подобному""). Уже пуд соли съев в браке, и в холостяцкой жизни ищут развлечений - пофиг кто - разведенная, с детьми, как говорится, лишь бы двигалось, и был орган. А на тех кто воздерживается, они говорят - ""а как же ты пар спускаешь?"" - подтверждая мировозрение крутящееся только вокруг священной женской.. ну в общем того что между ног.   Бахвальствуются своими похождениями подтверждая свою ""мужскую силу"". А ведь в древней Руси сильными считались как раз те кто умеет контролировать свои низшие инстинкты, но никак не bl@dun - к таким уважения не было совершенно, потому что слабы духом как правило, и плодят... Но сегодня мы живем в аморально построенной системе, где все перевернуто вверх дном (кому это выгодно - отдельная история).  И хорошо, если еще выбираются живыми (хотя бы физически, духовно жив сегодня мало кто) из последствий своих решений, точнее, решения своего детородного органа, и сумели восстановиться после брачных развалов.   Видео - https://clck.ru/Qa8dC  P.S. Кап. системе не нужны сильные духом, и разумные мужчины. Ей нужны слабовольные, озабоченные, недалекие, погрязшие в материализме, гоняющиеся за юбками и потреблением (опять же ради женщин). Поэтому даже здесь на такие слова как матри@pXат срабатывает фильтр. И по ТВ такого никогда не скажут, там вдалбливают в головы абсолютно противоположные образы."	ban_shock_content	25b3976b-a6d9-4a90-a7e2-a9849b190cb9	6a375fcb-20b2-4ac7-acdb-448edc0b12ee
262	"Идеальные слова от счастливого холостяка.  Интeрeсные коммeнты под видеo с сильными словами от холoстяка - что не коммент, то плачь души ) Читаю, и понимаю, как мне повезло. Все что эти ребята поняли к 40 годам, я каким то шестым чувством, понимал в 25. И минула меня эта участь ужасная и не заработал кучу невpозов. Правда, эти ребята, которые прошли через все эти жернова (а некоторые и спились с горя, умерли еще до сорокета, R.I.P.), изрядно мне по молодости набили оскомину своими ""умными"" эпитетами относительно ""неправильности"" моей политики по отношению к связям с женщинами. А теперь они понимают что она правильная :) Правда, после того как жизнь хорошо дала веслом по горбу (впрочем, иных горбатых только могила исправляет).  А тем паче правильна эта политика, о которой и холостяк из видео говорит, в нашем, Российском матри@рXальном обществе, где мужчина сведен в ноль, 80% разводов и в подавляющее большинство по инициативе женщин.  Но что сказать.. у ребят которыми движет по жизни их известный орган на букву Х.., разум отключается, поэтому они и проходят через адовы жернова матри@pXальной системы. Не сумев разглядеть ту женщину которую выбирают, да в принципе и выбирают они по своему подобию (принцип Трисмегиста - ""Подобное к подобному""). Уже пуд соли съев в браке, и в холостяцкой жизни ищут развлечений - пофиг кто - разведенная, с детьми, как говорится, лишь бы двигалось, и был орган. А на тех кто воздерживается, они говорят - ""а как же ты пар спускаешь?"" - подтверждая мировозрение крутящееся только вокруг священной женской.. ну в общем того что между ног.   Бахвальствуются своими похождениями подтверждая свою ""мужскую силу"". А ведь в древней Руси сильными считались как раз те кто умеет контролировать свои низшие инстинкты, но никак не bl@dun - к таким уважения не было совершенно, потому что слабы духом как правило, и плодят... Но сегодня мы живем в аморально построенной системе, где все перевернуто вверх дном (кому это выгодно - отдельная история).  И хорошо, если еще выбираются живыми (хотя бы физически, духовно жив сегодня мало кто) из последствий своих решений, точнее, решения своего детородного органа, и сумели восстановиться после брачных развалов.   Видео - https://clck.ru/Qa8dC  P.S. Кап. системе не нужны сильные духом, и разумные мужчины. Ей нужны слабовольные, озабоченные, недалекие, погрязшие в материализме, гоняющиеся за юбками и потреблением (опять же ради женщин). Поэтому даже здесь на такие слова как матри@pXат срабатывает фильтр. И по ТВ такого никогда не скажут, там вдалбливают в головы абсолютно противоположные образы."	ad	de96c0d0-16ac-4fd8-8587-a3b6c02868c3	8bdf717a-559b-464e-ba19-f7bc034e0344
263	"Яндекс, привет дебил""Это пробный пост, чтобы понять, что это. ,"	ad	87c3efde-cc7a-4258-85c3-8c2d93b5f110	874adf45-fa46-442b-bcf7-f3ca27e475bc
263	"Яндекс, привет дебил""Это пробный пост, чтобы понять, что это. ,"	ad	acba81e5-9e43-4d43-a565-2652ef8f6329	549a944a-bf34-49df-a7fd-8ab273af635c
263	"Яндекс, привет дебил""Это пробный пост, чтобы понять, что это. ,"	ban_insult_hard	185436b7-88c5-43b6-bf16-a0f17c51ace9	874519c2-29c9-492c-bdca-01d0fd64711c
264	администратор  пидараз. адимн ты  чмо  ебаное	not_ad	dffb5394-5f0d-4f1c-bdee-a392fe996962	fa279029-2851-40e5-9be5-3f1b736280aa
264	администратор  пидараз. адимн ты  чмо  ебаное	ban_insult_hard	e596b5ca-1211-492b-af36-fd12609ca21a	16552125-1f71-4f3c-a0c0-d9af068f1b2f
264	администратор  пидараз. адимн ты  чмо  ебаное	ban_shock_content	c47ab5b8-d297-4802-8119-666e26535167	2cbd706f-a01f-4c8c-ab01-60c30b117550
265	Ну что пидоры за что меня забанили?. Пидоры поганые меня забанили.	ad	8bb66ac6-9dc3-453a-92bc-5cdd89c64e78	15841c30-368d-433a-8d22-9f4cdfcc4c47
265	Ну что пидоры за что меня забанили?. Пидоры поганые меня забанили.	ban_shock_content	a76dbf0a-3f9e-4038-9e09-d12be0f1076e	9a976df8-fbfe-48fe-ab53-d37e2f53f252
265	Ну что пидоры за что меня забанили?. Пидоры поганые меня забанили.	ad	0abe9609-bdf1-4b4c-8877-3472c3ed1f84	b59d4522-57fc-4608-a2be-230c6f6e6ba0
266	Пидоры московские.. Ну что гандоны московские когда меня разбаните?	ban_shock_content	cd945fd4-9eea-40c2-acff-71a22f5d8bd0	30f3ce48-cb5b-47e7-8d4a-c2142fa7c72b
266	Пидоры московские.. Ну что гандоны московские когда меня разбаните?	ban_shock_content	8c5153de-1bc8-419d-9e1f-f674c1b4d429	60c6fe9d-85a8-47ce-a752-3554c6eaddaa
266	Пидоры московские.. Ну что гандоны московские когда меня разбаните?	ban_insult_hard	1e115e85-d3a3-45d7-a592-f358537a88bc	ad391f1b-fc77-4203-856f-6d6abf849b6d
267	Бан поганый. Ну что пидоры московские вы никогда меня не забаните.	ban_shock_content	2e5ef33a-1cdd-4a35-abf3-392297c1c290	5cd7ec29-3091-440f-892b-de58e8df317a
267	Бан поганый. Ну что пидоры московские вы никогда меня не забаните.	not_ad	4cbcdf4c-e35b-4938-b5a3-b585b3300cd4	05cbb560-10a3-408c-8be0-9f337d46b0d9
267	Бан поганый. Ну что пидоры московские вы никогда меня не забаните.	ad	bdcc9f58-18ef-4b90-b29e-413dba1b418c	6cabffba-e8ca-454c-94b8-c6eb473beb51
268	Настоящий герой России.а не кремлевское еврейское быдло. Настоящий герой России.а не кремлевское еврейское быдло	ban_shock_content	5e0959ea-f505-42d8-a15b-f30fb021adb4	a87c90ee-72b1-4ec9-aebf-f6f6791bfd03
268	Настоящий герой России.а не кремлевское еврейское быдло. Настоящий герой России.а не кремлевское еврейское быдло	ban_shock_content	dedbc6e8-8dcb-407e-90cf-e001e8b221ec	e1fa8693-718e-4154-861b-4ecb13c302d8
268	Настоящий герой России.а не кремлевское еврейское быдло. Настоящий герой России.а не кремлевское еврейское быдло	ad	c1441419-986f-4fd2-b2b2-1e7bea6ac185	7ab3f51a-6f19-4c12-a9b3-af2b56c46029
269	Похдравляю, конситуции в РФ больше нет.. Слили...  Задумайтесь, какую часть тела путлер клал на конституцию принимая присягу...	ban_insult_hard	f82e8add-54e4-4aa5-b924-fe0e32a13be6	1bd3c651-b675-4975-be6e-4828e3b50377
269	Похдравляю, конситуции в РФ больше нет.. Слили...  Задумайтесь, какую часть тела путлер клал на конституцию принимая присягу...	ad	cf34af75-3423-4716-a9ed-4675761732ad	d8df5396-a375-4c0b-bdda-a40818b42755
269	Похдравляю, конситуции в РФ больше нет.. Слили...  Задумайтесь, какую часть тела путлер клал на конституцию принимая присягу...	ad	2563371a-3922-4d62-a600-50cffa2043b7	fd193209-595a-4ee4-a65b-406771b2e28c
270	два поста удалили правду не любят. матом не писал модератор засунь ты хуй в жопу и попробуй его оттуда достать.приятного СосТояния	not_ad	daf1041c-9d89-4864-bf7e-0895799dc226	e84efb73-c139-476b-8b45-f51887aba4fb
270	два поста удалили правду не любят. матом не писал модератор засунь ты хуй в жопу и попробуй его оттуда достать.приятного СосТояния	not_ad	60d7f876-2547-4771-ac77-e3215de6bc7f	e4b7bfc3-f965-47e1-a7ea-f51b3a92dba7
270	два поста удалили правду не любят. матом не писал модератор засунь ты хуй в жопу и попробуй его оттуда достать.приятного СосТояния	not_ad	9da9aa7d-c469-41b5-ac6c-723885d75574	4c66ae94-661f-4432-9915-1baf46864989
271	праздник. Что за праздник сегодня ночью был у художественного до 4-00,кто разрешил тому бы ГОЛОВУ ОТОРВАТЬ НАДО	not_ad	490cc1b8-025b-4787-8833-732d5a957ccd	2dfe73a0-6546-48b9-8e9d-bf92e940d4de
271	праздник. Что за праздник сегодня ночью был у художественного до 4-00,кто разрешил тому бы ГОЛОВУ ОТОРВАТЬ НАДО	ad	a5b1965d-ac2f-405f-9686-e414c2d35ad0	80fc4df9-f70d-4b83-ad48-cba91de2a2bb
271	праздник. Что за праздник сегодня ночью был у художественного до 4-00,кто разрешил тому бы ГОЛОВУ ОТОРВАТЬ НАДО	not_ad	8d09112c-d9f8-472a-99fc-a7b89829bfc8	0e0f9fe6-6740-4279-a1a6-bebe51eab4de
272	Боту в помощь ))). Держите - древнерусский способ выражения недовольства в комментах: ѣѣ - дабл ять. Удвоенный ять, значится.	ad	9d93952c-cbf9-4397-8038-92a537786959	79bb794e-9487-4a7c-a503-eac941bc557a
272	Боту в помощь ))). Держите - древнерусский способ выражения недовольства в комментах: ѣѣ - дабл ять. Удвоенный ять, значится.	ad	94a77b8d-7b23-44d2-ab9a-2ea0ba35384f	e381b8fc-98ac-4202-941a-1d358fcc5419
272	Боту в помощь ))). Держите - древнерусский способ выражения недовольства в комментах: ѣѣ - дабл ять. Удвоенный ять, значится.	ad	08058ce2-0fa6-4e3b-99a7-a0a66395e79b	1afd79db-06a0-44df-bc48-9a16a03f31f5
273	когда вы засыпаете,о чем вы думаете?. 33 коровы,мост Энштейна-Розена,водопад Ниагара,или кому я сука денег должен,я то не помню ,нопро меня не забыли	ad	44876283-877b-477b-a8ef-663b6dd73539	79c63d59-e2b3-4f66-93c5-3e098cf709dd
273	когда вы засыпаете,о чем вы думаете?. 33 коровы,мост Энштейна-Розена,водопад Ниагара,или кому я сука денег должен,я то не помню ,нопро меня не забыли	not_ad	4d83e348-5f31-4067-b043-911df7f4d0fb	aa5ff663-c086-4aec-afa7-367f4bec3ba5
273	когда вы засыпаете,о чем вы думаете?. 33 коровы,мост Энштейна-Розена,водопад Ниагара,или кому я сука денег должен,я то не помню ,нопро меня не забыли	ban_insult_hard	297ec6fb-4f21-4cf8-8d4e-20c808b86058	b521b7cc-5358-4cca-826f-70856f5705c2
274	Конченный народ. Кто снял зелёный ошейник с колокольчиком с кота в районе 81-го дома по Свердловскому бульвар, горите в аду! Мелочные жалкие людишки!	ban_insult_hard	8caecfc6-7233-4959-83cf-aaddbe4d5cc8	6be303ab-9250-49ec-8f1f-19d1a4563305
274	Конченный народ. Кто снял зелёный ошейник с колокольчиком с кота в районе 81-го дома по Свердловскому бульвар, горите в аду! Мелочные жалкие людишки!	ad	386ec482-a297-45d8-8406-f09be85d117a	f9d5305c-8132-49a2-ad01-f2a9769224df
274	Конченный народ. Кто снял зелёный ошейник с колокольчиком с кота в районе 81-го дома по Свердловскому бульвар, горите в аду! Мелочные жалкие людишки!	ad	fe0abf9d-e5f3-4754-aeaa-989e5a292a0f	8086bb0a-c4d5-451a-a5d5-ea4e36300def
275	Время собирать камни, время разбрасывать камни.. Цензура здесь зашкаливает. Не хочу прогибаться под путиноидов и воспевать сказочного обнулённого. А писать о собачках под мостом слишком  мелко. Ухожу я отсюда. Злые вы :).	not_ad	2a2ebb91-ea82-4dae-81e1-6c258a187252	1bf9f08a-71bc-4cc2-baf3-7edd79cc3a5a
275	Время собирать камни, время разбрасывать камни.. Цензура здесь зашкаливает. Не хочу прогибаться под путиноидов и воспевать сказочного обнулённого. А писать о собачках под мостом слишком  мелко. Ухожу я отсюда. Злые вы :).	ban_shock_content	185436b7-88c5-43b6-bf16-a0f17c51ace9	922c944f-87c1-4e9d-ad2b-93fa9b30a527
275	Время собирать камни, время разбрасывать камни.. Цензура здесь зашкаливает. Не хочу прогибаться под путиноидов и воспевать сказочного обнулённого. А писать о собачках под мостом слишком  мелко. Ухожу я отсюда. Злые вы :).	not_ad	760d9a96-e912-4560-9c6b-bca1a552ddc4	e010ed37-06ae-4323-b9d4-8395bfdadfcd
276	Памагити жук-тиран!!!. Что делать если мой домашний жук отошёл от зимней спячки и теперь кидает свои понты. Как его успокоить. Он пишет гадости моей ручкой и не отдаёт ее мне.Если ли в аптеке на Шмидта антижучие средства.	ban_shock_content	ba4bf498-bf0e-43ab-b519-9e3369ec9da3	c6f1a5d5-b009-4a8b-904c-1e3a6a72cce1
276	Памагити жук-тиран!!!. Что делать если мой домашний жук отошёл от зимней спячки и теперь кидает свои понты. Как его успокоить. Он пишет гадости моей ручкой и не отдаёт ее мне.Если ли в аптеке на Шмидта антижучие средства.	not_ad	178a2ae6-abd9-4354-a3fc-87cdd15a6c95	093d9e6a-8098-4bce-b1b0-724a99e5aff7
276	Памагити жук-тиран!!!. Что делать если мой домашний жук отошёл от зимней спячки и теперь кидает свои понты. Как его успокоить. Он пишет гадости моей ручкой и не отдаёт ее мне.Если ли в аптеке на Шмидта антижучие средства.	ban_insult_hard	467db1c4-e232-4588-8a6a-085884a96f06	55afe3a0-e18f-4723-9723-162738c3956b
277	В защиту животных. Люди!!!Если вы ещё  есть!!!Ну совесть не мучает, когда вы выбрасываете животных,а ещё  и маленьких  надеясь что они выживут!!!Чё мочи не хватает брать ответственность, слабаки?!!!Как вы потом суки спите крепко?!!!	ban_shock_content	f55a676f-cd48-4ad8-9dc1-6daf321b595c	35b3dbba-5c07-427f-8ca4-1342372b0838
277	В защиту животных. Люди!!!Если вы ещё  есть!!!Ну совесть не мучает, когда вы выбрасываете животных,а ещё  и маленьких  надеясь что они выживут!!!Чё мочи не хватает брать ответственность, слабаки?!!!Как вы потом суки спите крепко?!!!	ban_insult_hard	958b1dd8-a2aa-4e8d-a14c-acad3c18d0b6	906fe24b-8a9c-40bd-87c7-48e9ce37921d
277	В защиту животных. Люди!!!Если вы ещё  есть!!!Ну совесть не мучает, когда вы выбрасываете животных,а ещё  и маленьких  надеясь что они выживут!!!Чё мочи не хватает брать ответственность, слабаки?!!!Как вы потом суки спите крепко?!!!	ad	3b97ca56-e546-4752-8a1f-5d5163d6e5fd	66d46e1b-262a-4c58-a14a-db756c17df82
278	Хамло. На динамовцев з стоит киоск там хозяин узбек,он почему постоянно хамит,считает себя королем жизни или попутал что то,наглая морда при мне оскарблял пенсионерку,сделала ему замечание,он и меня послал,давно наверно не обсирался в чужих руках.	not_ad	7fc8e740-1c2d-4033-a912-00f559b1d00a	bcca4a49-e5ca-4313-8f3f-602638811e73
278	Хамло. На динамовцев з стоит киоск там хозяин узбек,он почему постоянно хамит,считает себя королем жизни или попутал что то,наглая морда при мне оскарблял пенсионерку,сделала ему замечание,он и меня послал,давно наверно не обсирался в чужих руках.	ad	2563371a-3922-4d62-a600-50cffa2043b7	fc1f8923-0fcd-4eb1-bac5-5f29a72ec206
278	Хамло. На динамовцев з стоит киоск там хозяин узбек,он почему постоянно хамит,считает себя королем жизни или попутал что то,наглая морда при мне оскарблял пенсионерку,сделала ему замечание,он и меня послал,давно наверно не обсирался в чужих руках.	ban_insult_hard	92bb6605-56cc-42ba-ae54-ec81e34bca86	e91a520b-60a4-4266-bbf6-67b17ebd6a3c
279	ОДЕССКИЙ  МАНИФЕСТ???...ТАК ЛИ... ЭТО МАНИФЕСТ  МУЖСКОГО ГОСУДАРСТВА  КОТОРОЕ ФИНАНСИРУЕТСЯ ОЧЕНЬ ДРЕВНИМ ТАЙНЫМ СООБЩЕСТВОМ ПЕДОФИЛОВ  И ИЗВРАЩЕНЦЕВ. НИ КАКОЙ ОН НЕ  УКРАИНСКИЙ   А НЕОНАЦИСТКИЙ. ЗНАЧИТЬ НАЦИСТАМ  РУССКИМ И УКРАИНСКИМ ВЫ КАК РУКОВОД. ПАБЛИКА ПОЗВОЛЯЕТЕ ПЕЧАТАТЬ. А АМУРЧАНАМ  НЕТ?..  Я ВАС ЛЮБЛЮ АМУРСКАЯ ВЛАСТЬ  ВОТ ТЫ И ВЫЛЕЗ.	not_ad	cd97d171-ac75-48a2-8c01-a12564966a3f	620b0d7e-77a9-4f7c-bcd7-b6e57a9e24ba
279	ОДЕССКИЙ  МАНИФЕСТ???...ТАК ЛИ... ЭТО МАНИФЕСТ  МУЖСКОГО ГОСУДАРСТВА  КОТОРОЕ ФИНАНСИРУЕТСЯ ОЧЕНЬ ДРЕВНИМ ТАЙНЫМ СООБЩЕСТВОМ ПЕДОФИЛОВ  И ИЗВРАЩЕНЦЕВ. НИ КАКОЙ ОН НЕ  УКРАИНСКИЙ   А НЕОНАЦИСТКИЙ. ЗНАЧИТЬ НАЦИСТАМ  РУССКИМ И УКРАИНСКИМ ВЫ КАК РУКОВОД. ПАБЛИКА ПОЗВОЛЯЕТЕ ПЕЧАТАТЬ. А АМУРЧАНАМ  НЕТ?..  Я ВАС ЛЮБЛЮ АМУРСКАЯ ВЛАСТЬ  ВОТ ТЫ И ВЫЛЕЗ.	ban_insult_hard	d3112d9e-9601-4ca5-baf3-c76e07c5a891	8b3ee5aa-13c9-41a5-b1ba-360e1ac97594
279	ОДЕССКИЙ  МАНИФЕСТ???...ТАК ЛИ... ЭТО МАНИФЕСТ  МУЖСКОГО ГОСУДАРСТВА  КОТОРОЕ ФИНАНСИРУЕТСЯ ОЧЕНЬ ДРЕВНИМ ТАЙНЫМ СООБЩЕСТВОМ ПЕДОФИЛОВ  И ИЗВРАЩЕНЦЕВ. НИ КАКОЙ ОН НЕ  УКРАИНСКИЙ   А НЕОНАЦИСТКИЙ. ЗНАЧИТЬ НАЦИСТАМ  РУССКИМ И УКРАИНСКИМ ВЫ КАК РУКОВОД. ПАБЛИКА ПОЗВОЛЯЕТЕ ПЕЧАТАТЬ. А АМУРЧАНАМ  НЕТ?..  Я ВАС ЛЮБЛЮ АМУРСКАЯ ВЛАСТЬ  ВОТ ТЫ И ВЫЛЕЗ.	ban_insult_hard	41b391fd-a209-4a74-a8f9-c9c0384f5fb8	3b473bbd-dcd5-4e09-a1f8-7a51f41dad9d
280	В Омске перестали работать городские телефоны. Бурков сдурел. Остановите Буркова! Он совсем беспределит - городские телефоны перестали работать час назад по многим районам города! В поправки это не входило! Мало нас травят хим.выбросами, пугают ковидом, не дают продыху масками, оббирают повышением коммуналки, так еще и стационарную телефонную связь отключили! Осталось отключить электроэнергию и хол.воду. И тогда точно дни Буркова будут сочтены. Пора уже этого Буркова отправлять втуда, откуда он взялся. Бурков - ВОН из города! Путин, забери его обратно! Мы тут и сами управимся.	ad	dc55cb03-ae3e-4399-a94f-186a19676351	26138fc0-3e1b-4af3-91eb-3f68805f6869
280	В Омске перестали работать городские телефоны. Бурков сдурел. Остановите Буркова! Он совсем беспределит - городские телефоны перестали работать час назад по многим районам города! В поправки это не входило! Мало нас травят хим.выбросами, пугают ковидом, не дают продыху масками, оббирают повышением коммуналки, так еще и стационарную телефонную связь отключили! Осталось отключить электроэнергию и хол.воду. И тогда точно дни Буркова будут сочтены. Пора уже этого Буркова отправлять втуда, откуда он взялся. Бурков - ВОН из города! Путин, забери его обратно! Мы тут и сами управимся.	ad	490cc1b8-025b-4787-8833-732d5a957ccd	4261db9f-1796-47ad-83ba-b4c91540d4ee
280	В Омске перестали работать городские телефоны. Бурков сдурел. Остановите Буркова! Он совсем беспределит - городские телефоны перестали работать час назад по многим районам города! В поправки это не входило! Мало нас травят хим.выбросами, пугают ковидом, не дают продыху масками, оббирают повышением коммуналки, так еще и стационарную телефонную связь отключили! Осталось отключить электроэнергию и хол.воду. И тогда точно дни Буркова будут сочтены. Пора уже этого Буркова отправлять втуда, откуда он взялся. Бурков - ВОН из города! Путин, забери его обратно! Мы тут и сами управимся.	ban_shock_content	bdcc9f58-18ef-4b90-b29e-413dba1b418c	0b00d25b-9237-4e46-aab2-787a5d25af28
281	Ленинский. Приветствую вас . Я уже писал о строительстве но как понял что половина об этом не чего не знает для этого есть интернет . Один из вас заказал у Циган и Узбеков построить пристрой к дому ладно это понятно но на какой хер ты придурок заказал вагонку шпунтовку из внутри и с наружи начел отделку . Брус сырой не осел до конца ему надо год для осадки . На следующей год он просто всё оторвёт и выкинет а Цыган и Узбек при деньгах и сидят и ржут ты даже не с кого не спросишь . Вот и сыкономил давайте плоти дальше они уже на иномарках ездят и ржут	ban_shock_content	bd446793-db89-4d83-aa9c-057137b2ab3d	dc180c7c-dfb6-4f9f-96f1-f3bf50e02283
281	Ленинский. Приветствую вас . Я уже писал о строительстве но как понял что половина об этом не чего не знает для этого есть интернет . Один из вас заказал у Циган и Узбеков построить пристрой к дому ладно это понятно но на какой хер ты придурок заказал вагонку шпунтовку из внутри и с наружи начел отделку . Брус сырой не осел до конца ему надо год для осадки . На следующей год он просто всё оторвёт и выкинет а Цыган и Узбек при деньгах и сидят и ржут ты даже не с кого не спросишь . Вот и сыкономил давайте плоти дальше они уже на иномарках ездят и ржут	ban_insult_hard	927f8dcf-bd56-4500-9af4-94c996c07865	9f4854a1-8109-4653-91d8-950eabaca113
281	Ленинский. Приветствую вас . Я уже писал о строительстве но как понял что половина об этом не чего не знает для этого есть интернет . Один из вас заказал у Циган и Узбеков построить пристрой к дому ладно это понятно но на какой хер ты придурок заказал вагонку шпунтовку из внутри и с наружи начел отделку . Брус сырой не осел до конца ему надо год для осадки . На следующей год он просто всё оторвёт и выкинет а Цыган и Узбек при деньгах и сидят и ржут ты даже не с кого не спросишь . Вот и сыкономил давайте плоти дальше они уже на иномарках ездят и ржут	not_ad	767aa06e-74cb-4a4b-bee2-127357d7b037	0b83bcb3-f6e4-4173-ae95-cc846ea51fd8
282	Супер Очень важные новости! ЯндексФашистАгрегаторТакси ИГИЛ-. Супер Очень важные новости!  ЯндексФашистАгрегаторТакси ИГИЛ-планирует убийство русских! Окончательно стало понятно что МразьЯндексТаксиЧуркаФашистырусофобы! ГнидаЯндексФашистТакси это тупое недоразвитоеИшакибыдлоОбоссаное поэтому пожелаем ГнидаЯндексуГовноТаксистам банкротства и чтоб им всем ноги и руки оторвало! а все тачки ГовноЯндексатакси попали в дтп и ЧуркаЯндексПидорыТаксисты стали инвалидами! проклинаем владельца ГовноЯндекс такси на банкротство и болезни!  Мы Русские победили гитлераПидораса !  Мы Русские =ПобедимИФашистовЯндексМразейТакси!! #нужнапомощь #хочупомочь	ad	dfd8cfc2-bc29-4b8a-b896-90d7d5b45a4c	d32218ec-7fc2-4a95-aba6-0288d4ee68b9
282	Супер Очень важные новости! ЯндексФашистАгрегаторТакси ИГИЛ-. Супер Очень важные новости!  ЯндексФашистАгрегаторТакси ИГИЛ-планирует убийство русских! Окончательно стало понятно что МразьЯндексТаксиЧуркаФашистырусофобы! ГнидаЯндексФашистТакси это тупое недоразвитоеИшакибыдлоОбоссаное поэтому пожелаем ГнидаЯндексуГовноТаксистам банкротства и чтоб им всем ноги и руки оторвало! а все тачки ГовноЯндексатакси попали в дтп и ЧуркаЯндексПидорыТаксисты стали инвалидами! проклинаем владельца ГовноЯндекс такси на банкротство и болезни!  Мы Русские победили гитлераПидораса !  Мы Русские =ПобедимИФашистовЯндексМразейТакси!! #нужнапомощь #хочупомочь	not_ad	08058ce2-0fa6-4e3b-99a7-a0a66395e79b	3cb5449f-b464-4590-b5c5-9b4137431970
282	Супер Очень важные новости! ЯндексФашистАгрегаторТакси ИГИЛ-. Супер Очень важные новости!  ЯндексФашистАгрегаторТакси ИГИЛ-планирует убийство русских! Окончательно стало понятно что МразьЯндексТаксиЧуркаФашистырусофобы! ГнидаЯндексФашистТакси это тупое недоразвитоеИшакибыдлоОбоссаное поэтому пожелаем ГнидаЯндексуГовноТаксистам банкротства и чтоб им всем ноги и руки оторвало! а все тачки ГовноЯндексатакси попали в дтп и ЧуркаЯндексПидорыТаксисты стали инвалидами! проклинаем владельца ГовноЯндекс такси на банкротство и болезни!  Мы Русские победили гитлераПидораса !  Мы Русские =ПобедимИФашистовЯндексМразейТакси!! #нужнапомощь #хочупомочь	ad	0553dd28-595f-4b95-aa27-f5b788f12a15	4b18b580-66e0-4a24-85ac-390ee3d8a749
283	Подскажите как уволить ужасную воспитательницу?. На детей орёт, видно что злая(внешне напоминает девушку лехкого поведения). К обязанностям халатно относится, если вечером у неё забирать ребенка:летом ребёнок грязный в пыли. В холодное время в соплях может быть неумытым. Моей жене заявила что будут ругать моего ребёнка если тот есть не будет. Когда я уже её спрашивал, ругают ли детей, мне сказала:Да что вы! Никогда! Ей место максимум в магните! Че делать то с ней?? С заведующей общались... После этого изменения произошли только на лице у этой воспитательницы(оно теперь вобще смотрит с отвращением и брезгливо разговаривает!! ) Бедные блин дети! ((я бы её в Сибирь сослал если честно. Подскажите пожалуйста, кто компитентен, заранее благодарю!	not_ad	4484101e-8582-4d8c-9b89-41e9406b760e	d73d5aec-ebb1-44d6-87e6-9577d41c15f7
283	Подскажите как уволить ужасную воспитательницу?. На детей орёт, видно что злая(внешне напоминает девушку лехкого поведения). К обязанностям халатно относится, если вечером у неё забирать ребенка:летом ребёнок грязный в пыли. В холодное время в соплях может быть неумытым. Моей жене заявила что будут ругать моего ребёнка если тот есть не будет. Когда я уже её спрашивал, ругают ли детей, мне сказала:Да что вы! Никогда! Ей место максимум в магните! Че делать то с ней?? С заведующей общались... После этого изменения произошли только на лице у этой воспитательницы(оно теперь вобще смотрит с отвращением и брезгливо разговаривает!! ) Бедные блин дети! ((я бы её в Сибирь сослал если честно. Подскажите пожалуйста, кто компитентен, заранее благодарю!	not_ad	61ea9e2d-1583-44b6-9dc1-040e7b718180	29ab4238-a30f-4010-8cd3-da7298a91bbb
283	Подскажите как уволить ужасную воспитательницу?. На детей орёт, видно что злая(внешне напоминает девушку лехкого поведения). К обязанностям халатно относится, если вечером у неё забирать ребенка:летом ребёнок грязный в пыли. В холодное время в соплях может быть неумытым. Моей жене заявила что будут ругать моего ребёнка если тот есть не будет. Когда я уже её спрашивал, ругают ли детей, мне сказала:Да что вы! Никогда! Ей место максимум в магните! Че делать то с ней?? С заведующей общались... После этого изменения произошли только на лице у этой воспитательницы(оно теперь вобще смотрит с отвращением и брезгливо разговаривает!! ) Бедные блин дети! ((я бы её в Сибирь сослал если честно. Подскажите пожалуйста, кто компитентен, заранее благодарю!	ban_insult_hard	7970523a-8fa1-4cb7-ab53-456017f07123	8e2235c6-0a94-476c-b895-009c8a30ef35
