INPUT:image	INPUT:predict	OUTPUT:output	GOLDEN:output	HINT:text	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status
https://storage.yandexcloud.net/plates/37959.jpg	О755НВ46	О755НВ46			https://toloka.yandex.ru/task/23234949/0001628985--607769bdce62431450fbb8e3	0001628985--607769bdce62431450fbb8e3	a1abf0944acf0440ed3f3200ae1a00bb	APPROVED
https://storage.yandexcloud.net/plates/57676.jpg		АН281866			https://toloka.yandex.ru/task/23234949/0001628985--607769bdce62431450fbb8e3	0001628985--607769bdce62431450fbb8e3	a1abf0944acf0440ed3f3200ae1a00bb	APPROVED
https://storage.yandexcloud.net/plates/51323.jpg		Н481АХ37			https://toloka.yandex.ru/task/23234949/0001628985--607769bdce62431450fbb8e3	0001628985--607769bdce62431450fbb8e3	a1abf0944acf0440ed3f3200ae1a00bb	APPROVED
https://storage.yandexcloud.net/plates/18906.jpg		2931АВ89			https://toloka.yandex.ru/task/23234949/0001628985--607769bdce62431450fbb8e3	0001628985--607769bdce62431450fbb8e3	a1abf0944acf0440ed3f3200ae1a00bb	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/2006_153d56777_nan_nan.jpg		153D56777	153D56777		https://toloka.yandex.ru/task/23234949/0001628985--607769bdce62431450fbb8e3	0001628985--607769bdce62431450fbb8e3	a1abf0944acf0440ed3f3200ae1a00bb	APPROVED
https://storage.yandexcloud.net/plates/47882.jpg	НН866Р7	МН86677			https://toloka.yandex.ru/task/23234949/0001628985--607769bdce62431450fbb8e3	0001628985--607769bdce62431450fbb8e3	a1abf0944acf0440ed3f3200ae1a00bb	APPROVED
https://storage.yandexcloud.net/plates/17980.jpg		Х556ЕО197			https://toloka.yandex.ru/task/23234949/0001628985--607769bdce62431450fbb8e3	0001628985--607769bdce62431450fbb8e3	a1abf0944acf0440ed3f3200ae1a00bb	APPROVED
https://storage.yandexcloud.net/plates/23362.jpg		НУ40077			https://toloka.yandex.ru/task/23234949/0001628985--607769c146419444212abb43	0001628985--607769c146419444212abb43	d140528346e44b26e7b6c2b848295e73	APPROVED
https://storage.yandexcloud.net/plates/3800.jpg		О704ВС138			https://toloka.yandex.ru/task/23234949/0001628985--607769c146419444212abb43	0001628985--607769c146419444212abb43	d140528346e44b26e7b6c2b848295e73	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1902_с003оа102_nan_nan.jpg		С003ОА102	С003ОА102		https://toloka.yandex.ru/task/23234949/0001628985--607769c146419444212abb43	0001628985--607769c146419444212abb43	d140528346e44b26e7b6c2b848295e73	APPROVED
https://storage.yandexcloud.net/plates/6712.jpg		С777РЕ06			https://toloka.yandex.ru/task/23234949/0001628985--607769c146419444212abb43	0001628985--607769c146419444212abb43	d140528346e44b26e7b6c2b848295e73	APPROVED
https://storage.yandexcloud.net/plates/34728.jpg	47841РВ	АУ84199			https://toloka.yandex.ru/task/23234949/0001628985--607769c146419444212abb43	0001628985--607769c146419444212abb43	d140528346e44b26e7b6c2b848295e73	APPROVED
https://storage.yandexcloud.net/plates/15912.jpg		ТТ492854			https://toloka.yandex.ru/task/23234949/0001628985--607769c146419444212abb43	0001628985--607769c146419444212abb43	d140528346e44b26e7b6c2b848295e73	APPROVED
https://storage.yandexcloud.net/plates/29915.jpg		Х054ММ54			https://toloka.yandex.ru/task/23234949/0001628985--607769c146419444212abb43	0001628985--607769c146419444212abb43	d140528346e44b26e7b6c2b848295e73	APPROVED
https://storage.yandexcloud.net/plates/21928.jpg		ХЕ23677			https://toloka.yandex.ru/task/23234949/0001628985--607769c146419444212abb43	0001628985--607769c146419444212abb43	d140528346e44b26e7b6c2b848295e73	APPROVED
https://storage.yandexcloud.net/plates/3800.jpg		О704ВС138			https://toloka.yandex.ru/task/23234949/0001628985--607769c34f16327b819de9da	0001628985--607769c34f16327b819de9da	f3844f05902568dd0b414d1712f8fb14	APPROVED
https://storage.yandexcloud.net/plates/23362.jpg		НУ40077			https://toloka.yandex.ru/task/23234949/0001628985--607769c34f16327b819de9da	0001628985--607769c34f16327b819de9da	f3844f05902568dd0b414d1712f8fb14	APPROVED
https://storage.yandexcloud.net/plates/34728.jpg	47841РВ	АУ84199			https://toloka.yandex.ru/task/23234949/0001628985--607769c34f16327b819de9da	0001628985--607769c34f16327b819de9da	f3844f05902568dd0b414d1712f8fb14	APPROVED
https://storage.yandexcloud.net/plates/21928.jpg		ХЕ23677			https://toloka.yandex.ru/task/23234949/0001628985--607769c34f16327b819de9da	0001628985--607769c34f16327b819de9da	f3844f05902568dd0b414d1712f8fb14	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/947_4010ао50_nan_nan.jpg		4010АО50	4010АО50		https://toloka.yandex.ru/task/23234949/0001628985--607769c34f16327b819de9da	0001628985--607769c34f16327b819de9da	f3844f05902568dd0b414d1712f8fb14	APPROVED
https://storage.yandexcloud.net/plates/29915.jpg		Х054ММ54			https://toloka.yandex.ru/task/23234949/0001628985--607769c34f16327b819de9da	0001628985--607769c34f16327b819de9da	f3844f05902568dd0b414d1712f8fb14	APPROVED
https://storage.yandexcloud.net/plates/15912.jpg		ТТ492854			https://toloka.yandex.ru/task/23234949/0001628985--607769c34f16327b819de9da	0001628985--607769c34f16327b819de9da	f3844f05902568dd0b414d1712f8fb14	APPROVED
https://storage.yandexcloud.net/plates/6712.jpg		С777РЕ06			https://toloka.yandex.ru/task/23234949/0001628985--607769c34f16327b819de9da	0001628985--607769c34f16327b819de9da	f3844f05902568dd0b414d1712f8fb14	APPROVED
https://storage.yandexcloud.net/plates/29915.jpg		Х054ММ54			https://toloka.yandex.ru/task/23234949/0001628985--607769ca62c10242e94080f0	0001628985--607769ca62c10242e94080f0	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/6712.jpg		С777РЕ06			https://toloka.yandex.ru/task/23234949/0001628985--607769ca62c10242e94080f0	0001628985--607769ca62c10242e94080f0	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/34728.jpg	47841РВ	АУ84199			https://toloka.yandex.ru/task/23234949/0001628985--607769ca62c10242e94080f0	0001628985--607769ca62c10242e94080f0	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/15912.jpg		ТТ492854			https://toloka.yandex.ru/task/23234949/0001628985--607769ca62c10242e94080f0	0001628985--607769ca62c10242e94080f0	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/3800.jpg		О704ВС138			https://toloka.yandex.ru/task/23234949/0001628985--607769ca62c10242e94080f0	0001628985--607769ca62c10242e94080f0	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/23362.jpg		НУ40077			https://toloka.yandex.ru/task/23234949/0001628985--607769ca62c10242e94080f0	0001628985--607769ca62c10242e94080f0	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1824_а252аа152_4252аа62_0.995346188545227.jpg	4252АА62	А252АА152	А252АА152		https://toloka.yandex.ru/task/23234949/0001628985--607769ca62c10242e94080f0	0001628985--607769ca62c10242e94080f0	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/21928.jpg		ХЕ23677			https://toloka.yandex.ru/task/23234949/0001628985--607769ca62c10242e94080f0	0001628985--607769ca62c10242e94080f0	24d425592e64b332984827083d03e14b	APPROVED
https://storage.yandexcloud.net/plates/62653.jpg		6993АН78			https://toloka.yandex.ru/task/23234949/0001628985--607769cd3c167523cfe59d21	0001628985--607769cd3c167523cfe59d21	81a1dd1562d32a3fa3df888a9f98e83f	APPROVED
https://storage.yandexcloud.net/plates/3317.jpg		О942ТЕ102			https://toloka.yandex.ru/task/23234949/0001628985--607769cd3c167523cfe59d21	0001628985--607769cd3c167523cfe59d21	81a1dd1562d32a3fa3df888a9f98e83f	APPROVED
https://storage.yandexcloud.net/plates/10783.jpg		АО516746			https://toloka.yandex.ru/task/23234949/0001628985--607769cd3c167523cfe59d21	0001628985--607769cd3c167523cfe59d21	81a1dd1562d32a3fa3df888a9f98e83f	APPROVED
https://storage.yandexcloud.net/plates/38675.jpg	М093РР69	М093РР69			https://toloka.yandex.ru/task/23234949/0001628985--607769cd3c167523cfe59d21	0001628985--607769cd3c167523cfe59d21	81a1dd1562d32a3fa3df888a9f98e83f	APPROVED
https://storage.yandexcloud.net/plates/33360.jpg		ВЕ221716			https://toloka.yandex.ru/task/23234949/0001628985--607769cd3c167523cfe59d21	0001628985--607769cd3c167523cfe59d21	81a1dd1562d32a3fa3df888a9f98e83f	APPROVED
https://storage.yandexcloud.net/plates/12925.jpg		0531СМ66			https://toloka.yandex.ru/task/23234949/0001628985--607769cd3c167523cfe59d21	0001628985--607769cd3c167523cfe59d21	81a1dd1562d32a3fa3df888a9f98e83f	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/2079_с222рк750_с222ру750_0.8201933503150941.jpg	С222РУ750	С222РК750	С222РК750		https://toloka.yandex.ru/task/23234949/0001628985--607769cd3c167523cfe59d21	0001628985--607769cd3c167523cfe59d21	81a1dd1562d32a3fa3df888a9f98e83f	APPROVED
https://storage.yandexcloud.net/plates/56474.jpg		К845АА197			https://toloka.yandex.ru/task/23234949/0001628985--607769cd3c167523cfe59d21	0001628985--607769cd3c167523cfe59d21	81a1dd1562d32a3fa3df888a9f98e83f	APPROVED
https://storage.yandexcloud.net/plates/38675.jpg	М093РР69	М093РР69			https://toloka.yandex.ru/task/23234949/0001628985--607769db46419444212abc1a	0001628985--607769db46419444212abc1a	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/62653.jpg		6963АН78			https://toloka.yandex.ru/task/23234949/0001628985--607769db46419444212abc1a	0001628985--607769db46419444212abc1a	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/33360.jpg		ВЕ221716			https://toloka.yandex.ru/task/23234949/0001628985--607769db46419444212abc1a	0001628985--607769db46419444212abc1a	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/694_ве08499_ве08к99_0.9381143450737.jpg	ВЕ08К99	ВЕ08499	ВЕ08499		https://toloka.yandex.ru/task/23234949/0001628985--607769db46419444212abc1a	0001628985--607769db46419444212abc1a	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/10783.jpg		АО516746			https://toloka.yandex.ru/task/23234949/0001628985--607769db46419444212abc1a	0001628985--607769db46419444212abc1a	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/56474.jpg		К845АА197			https://toloka.yandex.ru/task/23234949/0001628985--607769db46419444212abc1a	0001628985--607769db46419444212abc1a	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/12925.jpg		0531СН66			https://toloka.yandex.ru/task/23234949/0001628985--607769db46419444212abc1a	0001628985--607769db46419444212abc1a	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/3317.jpg		О942ТЕ102			https://toloka.yandex.ru/task/23234949/0001628985--607769db46419444212abc1a	0001628985--607769db46419444212abc1a	fdf11dfdcc6b90cd7a2ebab498a8ac55	APPROVED
https://storage.yandexcloud.net/plates/62653.jpg		6963АН78			https://toloka.yandex.ru/task/23234949/0001628985--607769de39dda155997855c7	0001628985--607769de39dda155997855c7	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/10783.jpg		АО516746			https://toloka.yandex.ru/task/23234949/0001628985--607769de39dda155997855c7	0001628985--607769de39dda155997855c7	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/38675.jpg	М093РР69	М093РР69			https://toloka.yandex.ru/task/23234949/0001628985--607769de39dda155997855c7	0001628985--607769de39dda155997855c7	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1767_т452кв51_т452ко51_0.9733715653419496.jpg	Т452КО51	Т452КВ51	Т452КВ51		https://toloka.yandex.ru/task/23234949/0001628985--607769de39dda155997855c7	0001628985--607769de39dda155997855c7	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/56474.jpg		К845АА197			https://toloka.yandex.ru/task/23234949/0001628985--607769de39dda155997855c7	0001628985--607769de39dda155997855c7	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/3317.jpg		О942ТЕ102			https://toloka.yandex.ru/task/23234949/0001628985--607769de39dda155997855c7	0001628985--607769de39dda155997855c7	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/12925.jpg		0531СН66			https://toloka.yandex.ru/task/23234949/0001628985--607769de39dda155997855c7	0001628985--607769de39dda155997855c7	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/33360.jpg		ВЕ221716			https://toloka.yandex.ru/task/23234949/0001628985--607769de39dda155997855c7	0001628985--607769de39dda155997855c7	e58d5ca4efac09c6529818f3187db7c3	APPROVED
https://storage.yandexcloud.net/plates/22948.jpg		М901ЕХ196			https://toloka.yandex.ru/task/23234949/0001628985--607769e2fd82bc3f33d96387	0001628985--607769e2fd82bc3f33d96387	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/1593.jpg		МХ23177			https://toloka.yandex.ru/task/23234949/0001628985--607769e2fd82bc3f33d96387	0001628985--607769e2fd82bc3f33d96387	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/23676.jpg		В921НР198			https://toloka.yandex.ru/task/23234949/0001628985--607769e2fd82bc3f33d96387	0001628985--607769e2fd82bc3f33d96387	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/12258.jpg	Т234ТА190	Т236ТА190			https://toloka.yandex.ru/task/23234949/0001628985--607769e2fd82bc3f33d96387	0001628985--607769e2fd82bc3f33d96387	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/34070.jpg		В950ОК164			https://toloka.yandex.ru/task/23234949/0001628985--607769e2fd82bc3f33d96387	0001628985--607769e2fd82bc3f33d96387	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/570_вв815366_о212ве96_0.9820744395256042.jpg	О212ВЕ96	ВВ815366	ВВ815366		https://toloka.yandex.ru/task/23234949/0001628985--607769e2fd82bc3f33d96387	0001628985--607769e2fd82bc3f33d96387	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/37224.jpg	У508МО72	У508МО72			https://toloka.yandex.ru/task/23234949/0001628985--607769e2fd82bc3f33d96387	0001628985--607769e2fd82bc3f33d96387	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/23637.jpg		ЕМ145750			https://toloka.yandex.ru/task/23234949/0001628985--607769e2fd82bc3f33d96387	0001628985--607769e2fd82bc3f33d96387	a293f2f71b70698ff288d5bcf00afe3a	APPROVED
https://storage.yandexcloud.net/plates/1593.jpg		МХ23177			https://toloka.yandex.ru/task/23234949/0001628985--607769e3ce62431450fbba1d	0001628985--607769e3ce62431450fbba1d	ceb8d90d8db1809dc9b4667660cbe5b5	APPROVED
https://storage.yandexcloud.net/plates/34070.jpg		*950ОК164			https://toloka.yandex.ru/task/23234949/0001628985--607769e3ce62431450fbba1d	0001628985--607769e3ce62431450fbba1d	ceb8d90d8db1809dc9b4667660cbe5b5	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1866_р628нс150_р628кс150_0.8091638088226318.jpg	Р628КС150	Р628НС150	Р628НС150		https://toloka.yandex.ru/task/23234949/0001628985--607769e3ce62431450fbba1d	0001628985--607769e3ce62431450fbba1d	ceb8d90d8db1809dc9b4667660cbe5b5	APPROVED
https://storage.yandexcloud.net/plates/22948.jpg		М901ЕХ196			https://toloka.yandex.ru/task/23234949/0001628985--607769e3ce62431450fbba1d	0001628985--607769e3ce62431450fbba1d	ceb8d90d8db1809dc9b4667660cbe5b5	APPROVED
https://storage.yandexcloud.net/plates/37224.jpg	У508МО72	У508МО72			https://toloka.yandex.ru/task/23234949/0001628985--607769e3ce62431450fbba1d	0001628985--607769e3ce62431450fbba1d	ceb8d90d8db1809dc9b4667660cbe5b5	APPROVED
https://storage.yandexcloud.net/plates/23676.jpg		В921НР198			https://toloka.yandex.ru/task/23234949/0001628985--607769e3ce62431450fbba1d	0001628985--607769e3ce62431450fbba1d	ceb8d90d8db1809dc9b4667660cbe5b5	APPROVED
https://storage.yandexcloud.net/plates/12258.jpg	Т234ТА190	*238*****			https://toloka.yandex.ru/task/23234949/0001628985--607769e3ce62431450fbba1d	0001628985--607769e3ce62431450fbba1d	ceb8d90d8db1809dc9b4667660cbe5b5	APPROVED
https://storage.yandexcloud.net/plates/23637.jpg		ЕМ145750			https://toloka.yandex.ru/task/23234949/0001628985--607769e3ce62431450fbba1d	0001628985--607769e3ce62431450fbba1d	ceb8d90d8db1809dc9b4667660cbe5b5	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1856_ем909377_nan_nan.jpg		ЕМ909377	ЕМ909377		https://toloka.yandex.ru/task/23234949/0001628985--607769e8d960000e555d8d24	0001628985--607769e8d960000e555d8d24	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/51421.jpg	ЕХ60282	ЕХ602823			https://toloka.yandex.ru/task/23234949/0001628985--607769e8d960000e555d8d24	0001628985--607769e8d960000e555d8d24	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/9141.jpg		В283ВР152			https://toloka.yandex.ru/task/23234949/0001628985--607769e8d960000e555d8d24	0001628985--607769e8d960000e555d8d24	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/5040.jpg		М907ОЕ799			https://toloka.yandex.ru/task/23234949/0001628985--607769e8d960000e555d8d24	0001628985--607769e8d960000e555d8d24	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/26453.jpg		А608МР178			https://toloka.yandex.ru/task/23234949/0001628985--607769e8d960000e555d8d24	0001628985--607769e8d960000e555d8d24	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/15317.jpg		Е393ХР77			https://toloka.yandex.ru/task/23234949/0001628985--607769e8d960000e555d8d24	0001628985--607769e8d960000e555d8d24	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/50177.jpg	Н178ВМ32	Н178ВМ32			https://toloka.yandex.ru/task/23234949/0001628985--607769e8d960000e555d8d24	0001628985--607769e8d960000e555d8d24	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/36481.jpg		4625КВ82			https://toloka.yandex.ru/task/23234949/0001628985--607769e8d960000e555d8d24	0001628985--607769e8d960000e555d8d24	fcacf8d8963b9a0828684a53837bfef4	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/694_ве08499_ве08к99_0.9381143450737.jpg	ВЕ08К99	ВЕ08499	ВЕ08499		https://toloka.yandex.ru/task/23234949/0001628985--607769e98150be7f98d4600b	0001628985--607769e98150be7f98d4600b	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/15317.jpg		Е393ХР77			https://toloka.yandex.ru/task/23234949/0001628985--607769e98150be7f98d4600b	0001628985--607769e98150be7f98d4600b	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/9141.jpg		В283ВР152			https://toloka.yandex.ru/task/23234949/0001628985--607769e98150be7f98d4600b	0001628985--607769e98150be7f98d4600b	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/26453.jpg		А608МР187			https://toloka.yandex.ru/task/23234949/0001628985--607769e98150be7f98d4600b	0001628985--607769e98150be7f98d4600b	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/36481.jpg		4625КВ82			https://toloka.yandex.ru/task/23234949/0001628985--607769e98150be7f98d4600b	0001628985--607769e98150be7f98d4600b	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/5040.jpg		М907ОЕ799			https://toloka.yandex.ru/task/23234949/0001628985--607769e98150be7f98d4600b	0001628985--607769e98150be7f98d4600b	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/50177.jpg	Н178ВМ32	Н178ВМ32			https://toloka.yandex.ru/task/23234949/0001628985--607769e98150be7f98d4600b	0001628985--607769e98150be7f98d4600b	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/51421.jpg	ЕХ60282	ЕХ602823			https://toloka.yandex.ru/task/23234949/0001628985--607769e98150be7f98d4600b	0001628985--607769e98150be7f98d4600b	7cb2eeddd6bb66c82196b84a051a7dff	APPROVED
https://storage.yandexcloud.net/plates/36481.jpg		4625КВ82			https://toloka.yandex.ru/task/23234949/0001628985--607769eeae83b048e7fd1c98	0001628985--607769eeae83b048e7fd1c98	c7f1ed8b70062fdb79ebc9e533562a9b	APPROVED
https://storage.yandexcloud.net/plates/5040.jpg		М907ОЕ799			https://toloka.yandex.ru/task/23234949/0001628985--607769eeae83b048e7fd1c98	0001628985--607769eeae83b048e7fd1c98	c7f1ed8b70062fdb79ebc9e533562a9b	APPROVED
https://storage.yandexcloud.net/plates/26453.jpg		А608МР178			https://toloka.yandex.ru/task/23234949/0001628985--607769eeae83b048e7fd1c98	0001628985--607769eeae83b048e7fd1c98	c7f1ed8b70062fdb79ebc9e533562a9b	APPROVED
https://storage.yandexcloud.net/plates/51421.jpg	ЕХ60282	ЕХ602823			https://toloka.yandex.ru/task/23234949/0001628985--607769eeae83b048e7fd1c98	0001628985--607769eeae83b048e7fd1c98	c7f1ed8b70062fdb79ebc9e533562a9b	APPROVED
https://storage.yandexcloud.net/plates/50177.jpg	Н178ВМ32	Н178ВМ32			https://toloka.yandex.ru/task/23234949/0001628985--607769eeae83b048e7fd1c98	0001628985--607769eeae83b048e7fd1c98	c7f1ed8b70062fdb79ebc9e533562a9b	APPROVED
https://storage.yandexcloud.net/plates/9141.jpg		В283ВР152			https://toloka.yandex.ru/task/23234949/0001628985--607769eeae83b048e7fd1c98	0001628985--607769eeae83b048e7fd1c98	c7f1ed8b70062fdb79ebc9e533562a9b	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1950_м578то76_н578то76_0.6418213844299316.jpg	Н578ТО76	М578ТО76	М578ТО76		https://toloka.yandex.ru/task/23234949/0001628985--607769eeae83b048e7fd1c98	0001628985--607769eeae83b048e7fd1c98	c7f1ed8b70062fdb79ebc9e533562a9b	APPROVED
https://storage.yandexcloud.net/plates/15317.jpg		Е393ХР77			https://toloka.yandex.ru/task/23234949/0001628985--607769eeae83b048e7fd1c98	0001628985--607769eeae83b048e7fd1c98	c7f1ed8b70062fdb79ebc9e533562a9b	APPROVED
https://storage.yandexcloud.net/plates/44384.jpg		СЕ108661			https://toloka.yandex.ru/task/23234949/0001628985--607769f4cfecd12558fa3f02	0001628985--607769f4cfecd12558fa3f02	c051fb84d6849485c20d7a3ddb2cfa94	APPROVED
https://storage.yandexcloud.net/plates/18377.jpg	Н909ЕН19	Н909ЕН19			https://toloka.yandex.ru/task/23234949/0001628985--607769f4cfecd12558fa3f02	0001628985--607769f4cfecd12558fa3f02	c051fb84d6849485c20d7a3ddb2cfa94	APPROVED
https://storage.yandexcloud.net/plates/37779.jpg		5400АМ77			https://toloka.yandex.ru/task/23234949/0001628985--607769f4cfecd12558fa3f02	0001628985--607769f4cfecd12558fa3f02	c051fb84d6849485c20d7a3ddb2cfa94	APPROVED
https://storage.yandexcloud.net/plates/47238.jpg		8611ВК77			https://toloka.yandex.ru/task/23234949/0001628985--607769f4cfecd12558fa3f02	0001628985--607769f4cfecd12558fa3f02	c051fb84d6849485c20d7a3ddb2cfa94	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1533_у843се102_у843се12_0.8247734904289246.jpg	У843СЕ12	У843СЕ12	У843СЕ102		https://toloka.yandex.ru/task/23234949/0001628985--607769f4cfecd12558fa3f02	0001628985--607769f4cfecd12558fa3f02	c051fb84d6849485c20d7a3ddb2cfa94	APPROVED
https://storage.yandexcloud.net/plates/21395.jpg		М729МХ31			https://toloka.yandex.ru/task/23234949/0001628985--607769f4cfecd12558fa3f02	0001628985--607769f4cfecd12558fa3f02	c051fb84d6849485c20d7a3ddb2cfa94	APPROVED
https://storage.yandexcloud.net/plates/14882.jpg		Е007ТО86			https://toloka.yandex.ru/task/23234949/0001628985--607769f4cfecd12558fa3f02	0001628985--607769f4cfecd12558fa3f02	c051fb84d6849485c20d7a3ddb2cfa94	APPROVED
https://storage.yandexcloud.net/plates/52912.jpg		Е660КВ08			https://toloka.yandex.ru/task/23234949/0001628985--607769f4cfecd12558fa3f02	0001628985--607769f4cfecd12558fa3f02	c051fb84d6849485c20d7a3ddb2cfa94	APPROVED
https://storage.yandexcloud.net/plates/21395.jpg		М729МХ31			https://toloka.yandex.ru/task/23234949/0001628985--607769f7ae83b048e7fd1e46	0001628985--607769f7ae83b048e7fd1e46	1dd670919f5a442da303ec79f75e9670	APPROVED
https://storage.yandexcloud.net/plates/18377.jpg	Н909ЕН19	Н909ЕН19			https://toloka.yandex.ru/task/23234949/0001628985--607769f7ae83b048e7fd1e46	0001628985--607769f7ae83b048e7fd1e46	1dd670919f5a442da303ec79f75e9670	APPROVED
https://storage.yandexcloud.net/plates/37779.jpg		5400АМ77			https://toloka.yandex.ru/task/23234949/0001628985--607769f7ae83b048e7fd1e46	0001628985--607769f7ae83b048e7fd1e46	1dd670919f5a442da303ec79f75e9670	APPROVED
https://storage.yandexcloud.net/plates/14882.jpg		Е007ТО86			https://toloka.yandex.ru/task/23234949/0001628985--607769f7ae83b048e7fd1e46	0001628985--607769f7ae83b048e7fd1e46	1dd670919f5a442da303ec79f75e9670	APPROVED
https://storage.yandexcloud.net/plates/44384.jpg		СЕ108661			https://toloka.yandex.ru/task/23234949/0001628985--607769f7ae83b048e7fd1e46	0001628985--607769f7ae83b048e7fd1e46	1dd670919f5a442da303ec79f75e9670	APPROVED
https://storage.yandexcloud.net/plates/52912.jpg		Е660КВ08			https://toloka.yandex.ru/task/23234949/0001628985--607769f7ae83b048e7fd1e46	0001628985--607769f7ae83b048e7fd1e46	1dd670919f5a442da303ec79f75e9670	APPROVED
https://storage.yandexcloud.net/plates/control_tasks/1533_у843се102_у843се12_0.8247734904289246.jpg	У843СЕ12	У843СЕ102	У843СЕ102		https://toloka.yandex.ru/task/23234949/0001628985--607769f7ae83b048e7fd1e46	0001628985--607769f7ae83b048e7fd1e46	1dd670919f5a442da303ec79f75e9670	APPROVED
https://storage.yandexcloud.net/plates/47238.jpg		8611ВК77			https://toloka.yandex.ru/task/23234949/0001628985--607769f7ae83b048e7fd1e46	0001628985--607769f7ae83b048e7fd1e46	1dd670919f5a442da303ec79f75e9670	APPROVED
https://storage.yandexcloud.net/plates/1593.jpg		МХ23177			https://toloka.yandex.ru/task/23234949/0001628985--607769f7b57db33f71975fa4	0001628985--607769f7b57db33f71975fa4	e348d0a84ef00315fcd96aa663f3f4be	APPROVED
